Date,Inflation,Exchange Rate,Interest,Liquidity,GDP_Seasonally_Adjusted,Log_GDP_SA,GDP_Growth,Log_Exchange_Rate,Exchange_Rate_Change,Log_Liquidity,Liquidity_Growth
2008-02-29,0.907018256710701,103.057001729778,5.25,57593.07366087,107.402329433869,4.676581871167944,1.9691217135767047,4.635282250004324,-0.3150771904789629,10.96115759051027,11.061175620618258
2008-03-31,1.04185066180591,100.384955794807,5.25,60757.59945923,107.343803572593,4.676036800931701,-0.05450702362423954,4.609012353348888,-2.626989665543622,11.014647447358291,5.348985684802088
2008-04-30,0.154220132610723,98.9713372243438,5.5,63288.37597324,109.026491768101,4.691590896442843,1.5554095511141952,4.5948302852282925,-1.4182068120595304,11.055456957355435,4.080950999714439
2008-05-31,0.369491179954231,100.457489701277,5.5,64516.37515692,108.101418541177,4.683069847049137,-0.8521049393706015,4.609734649967456,1.490436473916379,11.074674348964056,1.921739160862046
2008-06-30,0.769602394432851,103.416383301873,5.75,65475.10650714,110.014931554907,4.700616097988631,1.7546250939493468,4.638763395382616,2.9028745415160095,11.089425296058668,1.4750947094611888
2008-07-31,0.555471918982357,102.22495126959,6.0,64906.15914174,110.063367230517,4.701056265662221,0.04401676735898974,4.6271757895530135,-1.1587605829602943,11.080697800219161,-0.8727495839506716
2008-08-31,0.590485120627808,101.92449367792,6.25,65445.87259465,109.691103459051,4.697668265168897,-0.3388000493323773,4.624232281098375,-0.29435084546385326,11.088978707388518,0.8280907169357477
2008-09-30,0.567201348170299,102.178989215149,6.5,62560.51994232,110.7426674467,4.70720919857718,0.9540933408283436,4.626726071655143,0.24937905567679053,11.043889686283121,-4.508902110539736
2008-10-31,0.613128730631335,101.226081944004,6.5,60466.83233595,110.43730592219,4.704447992724121,-0.2761205853059501,4.617356450366946,-0.9369621288196406,11.009850267836129,-3.403941844699254
2008-11-30,0.309023518807206,99.513774976019,6.5,59424.967422,110.531973336922,4.705304830569103,0.0856837844982472,4.600296076552382,-1.7060373814564045,10.9924697440078,-1.738052382832933
2008-12-31,0.360223443699306,100.049038644306,6.5,60206.57315736,109.37708933771,4.694801447011534,-1.0503383557569634,4.605660452231015,0.5364375678632349,11.005536813996729,1.3067069988929703
2009-01-31,0.105779087549192,101.676214992247,6.5,58217.84386876,110.369635699562,4.703835057059602,0.9033610048068574,4.621793401485815,1.613294925479991,10.971947182411839,-3.3589631584890256
2009-02-28,-0.0747867011977923,103.602773253632,6.25,57628.97075228,109.706950954861,4.697812728581573,-0.6022328478029415,4.640564098324555,1.8770696838740442,10.961780684689066,-1.0166497722773116
2009-03-31,0.360219096293319,100.856378272032,6.0,57444.82566318,108.478546892175,4.686552428934366,-1.126029964720665,4.6136975075369895,-2.686659078756559,10.958580212435267,-0.3200472253798381
2009-04-30,0.0190113387638141,99.4374934764279,5.0,57312.3553192109,109.378452114632,4.694813906370624,0.8261477436257714,4.599529240493256,-1.416826704373353,10.956271504576195,-0.23087078590720012
2009-05-31,-0.0430059879071317,98.2810868285598,4.0,58062.2666311609,110.800279504928,4.707729296917655,1.2915390547031613,4.587831606083488,-1.169763440976812,10.969271276278553,1.2999771702357776
2009-06-30,-0.339576397635527,99.4910112390306,3.0,57960.95472599,107.023017551328,4.673043928629628,-3.4685368288027263,4.600067300777481,1.2235694693993437,10.96752486845199,-0.1746407826562546
2009-07-31,0.186688283246876,100.410458277179,2.0,60377.01243912,108.611652967622,4.687778703471059,1.473477484143082,4.609266367940077,0.9199067162596108,11.008363722724333,4.083885427234257
2009-08-31,-0.207404080346908,99.520390203976,1.25,60017.0726546,110.61198960687,4.70602848833823,1.8249784867171215,4.60036254984307,-0.8903818097007132,11.002384344972535,-0.5979377751797799
2009-09-30,-0.0871865178354843,98.9526931785389,1.25,59891.465961375,110.928968872368,4.708890076407339,0.2861588069109189,4.594641889248056,-0.5720660595014415,11.000289302524056,-0.2095042448479134
2009-10-31,0.122626055714729,98.6175006318583,1.25,62440.158050816,112.091018593256,4.719311207272079,1.0421130864739503,4.591248737054209,-0.3393152193846838,11.041963905869213,4.167460334515738
2009-11-30,-0.112067511656828,99.7995952714911,1.25,64278.278580019,113.168139880958,4.7288746763397915,0.956346906771266,4.603164127913314,1.1915390859105202,11.070977039468263,2.9013133599049112
2009-12-31,0.317106553518078,99.3544043750287,1.25,66561.091512088,113.798278152966,4.734427391111736,0.5552714771944522,4.598693299922883,-0.4470827990431303,11.105875474280221,3.489843481195898
2010-01-31,0.295916358843193,98.7183065607253,1.25,67290.179982883,114.066790233887,4.73678415607888,0.2356764967143654,4.592270406046467,-0.6422893876416147,11.116769590913265,1.0894116633043183
2010-02-28,0.322508087876127,97.8963135679162,1.25,69463.991027276,115.262996368135,4.747216442270779,1.0432286191899287,4.58390889375003,-0.8361512296437112,11.14856378256962,3.179419165635622
2010-03-31,0.280812098247149,97.4996201331571,1.25,72065.2325967502,116.784441379103,4.760329854150544,1.311341187976467,4.579848481926028,-0.40604118240015197,11.18532699610861,3.6763213538989703
2010-04-30,0.0253574343372818,97.8894151412539,1.25,71502.496614598,118.008785407794,4.770759074302631,1.0429220152087026,4.583838424602859,0.39899426768306157,11.177487645759177,-0.7839350349433616
2010-05-31,0.237859799840972,96.4804677442907,1.5,71521.410022235,119.065058648937,4.77967005505494,0.8910980752308895,4.569340581063005,-1.4497843539853505,11.177752124729048,0.026447896987136232
2010-06-30,0.25084872902545,95.4411949315005,1.75,72569.945612216,121.016451371327,4.795926498101284,1.625644304634477,4.558510297949134,-1.0830283113871353,11.19230614281918,1.455401809013246
2010-07-31,0.363955387679499,95.9340530824383,2.0,76148.354871225,119.833063860523,4.786099639760474,-0.9826858340810318,4.56366100835366,0.515071040452586,11.240438754297756,4.813261147857517
2010-08-31,0.268515340301766,95.7387875510301,2.5,80589.149419045,120.236261309806,4.789458651396816,0.3359011636342224,4.561623519909139,-0.20374884445208963,11.297119296839792,5.668054254203625
2010-09-30,-0.0320081184717505,96.5314646472745,3.0,82315.446116865,122.041985141625,4.804365126035618,1.4906474638801903,4.569869013720392,0.8245493811252835,11.318314049697697,2.1194752857905286
2010-10-31,-0.141721635707217,98.9932139229802,3.0,83067.886718365,122.970312003998,4.811942960417845,0.7577834382226811,4.595051301552666,2.5182287832274497,11.32741346474023,0.9099415042532755
2010-11-30,0.0079054058141417,99.733971485121,3.0,84755.027366015,123.231676736611,4.814066134419266,0.21231740014213685,4.6025063559925,0.7455054439834186,11.347520343436317,2.010687869608674
2010-12-31,0.178465894473198,99.9524589001692,3.0,89051.96883205,122.028484466777,4.804254496717099,-0.981163770216753,4.604694661946145,0.21883059536449423,11.39697539776088,4.945505432456265
2011-01-31,0.390436430112132,99.8811400669405,3.25,87499.1018,124.493209014376,4.824251168347803,1.9996671630703844,4.603980879713074,-0.07137822330713917,11.379383807150163,-1.7591590610717134
2011-02-28,0.38232131500092,100.017395122461,3.5,88676.63499742,124.455705720215,4.823949875253316,-0.030129309448678754,4.605344122084941,0.1363242371867024,11.392751717559467,1.3367910409304073
2011-03-31,0.70246827579307,100.530414576226,3.75,89281.9528687,125.546888198792,4.832679299942326,0.8729424689009946,4.610460314314386,0.5116192229444927,11.399554650905262,0.6802933345795736
2011-04-30,0.680913006312609,102.668257216045,4.0,87161.4760796,127.139478536761,4.845284740011421,1.2605440069095586,4.631502986549534,2.1042672235147997,11.375517724201984,-2.4036926703278283
2011-05-31,-0.023705939231349,101.600238856739,4.25,87484.55741783,125.646771654151,4.833474570497178,-1.1810169514243185,4.621045886093773,-1.045710045576076,11.379217570116733,0.36998459147490337
2011-06-30,0.0991430632533504,101.565118066163,4.25,87199.7682311,125.014390601825,4.828428855490548,-0.504571500662987,4.620700150074033,-0.03457360197405279,11.37595695199331,-0.32606181234235976
2011-07-31,0.792952335352793,100.748972196582,4.25,91491.74334107,127.592427623666,4.84884102450761,2.0412169017062,4.612631999251997,-0.8068150822035491,11.424004010482419,4.804705848910906
2011-08-31,0.26581819673157,100.786874784953,4.25,91661.47931937,127.581692990738,4.8487568887581975,-0.008413574941279478,4.613008136692414,0.03761374404165352,11.42585749713613,0.18534866537116557
2011-09-30,0.334184450724357,99.3794126459668,4.25,92965.47562782,127.987491099409,4.851932533358275,0.3175644600077021,4.5989449759732395,-1.4063160719174128,11.439983473404162,1.4125976268031692
2011-10-31,0.314850475426423,98.0546953774512,4.25,93248.7401535,128.017422006078,4.8521663640800545,0.023383072177995956,4.5855254390781495,-1.3419536895090012,11.443025826996564,0.3042353592402236
2011-11-30,0.431423021984299,96.4416501614852,4.25,94708.8220392,129.133455224779,4.860846406223641,0.868004214358642,4.568938163924414,-1.6587275153735703,11.45856243258816,1.5536605591595531
2011-12-31,0.270908693685631,95.2642619920789,4.25,101248.230117,132.606320528935,4.8873847427465,2.6538336522858863,4.556654734998367,-1.2283428926046724,11.525330504490077,6.6768071901917025
2012-01-31,-0.101321658058542,96.3517716480847,4.25,101880.17408031,130.800040238765,4.873669746658869,-1.3714996087630382,4.568005782320642,1.135104732227532,11.531552637771851,0.6222133281774234
2012-02-29,0.32490889268749,97.1206430804803,4.25,104046.20610587,130.806109695367,4.873716148141439,0.004640148256918053,4.575953948793388,0.7948166472745655,11.552590368935682,2.1037731163831452
2012-03-31,0.766016269027565,95.8167618467971,4.25,106808.74373155,133.194077246808,4.891807292003632,1.8091143862193348,4.562437636757425,-1.3516312035963374,11.578795072302654,2.620470336697167
2012-04-30,0.531540157871349,94.7321103305847,4.25,108764.42764261,131.283680272894,4.877360480155609,-1.444681184802299,4.551053016959952,-1.1384619797472517,11.596939608129336,1.8144535826682073
2012-05-31,0.03926077503556,93.9347270008011,4.25,110737.73754721,134.733309625153,4.903297340337662,2.5936860182053323,4.542600147458597,-0.8452869501355487,11.614919959855904,1.7980351726567534
2012-06-30,-0.0366953058830012,92.9790093927254,4.25,109480.02469178,135.183577772318,4.90663369005017,0.3336349712507847,4.532373762223381,-1.0226385235215574,11.603497388691492,-1.1422571164411366
2012-07-31,0.0903588612568951,91.8784994107105,4.25,110763.6368357,135.719791317355,4.910592402317993,0.39587122678232944,4.5204670456317,-1.1906716591680855,11.61515381202662,1.1656423335127286
2012-08-31,0.508401059841231,91.4385116380182,4.25,112657.65977909,136.461298836738,4.916041049418618,0.5448647100624981,4.5156667424295245,-0.48003032021757264,11.632108939812309,1.6955127785688973
2012-09-30,0.542706494983504,91.5506971851382,4.25,114877.90941542,137.375666612532,4.9227192652145195,0.667821579590111,4.516892886439837,0.12261440103129573,11.651625186130916,1.95162463186076
2012-10-31,-0.163323292399981,91.6449682870893,4.25,118329.02508878,136.934161246795,4.919500235474113,-0.32190297404062207,4.517922071382934,0.10291849430963396,11.681224371426216,2.9599185295300146
2012-11-30,-0.137468673524668,91.7455928902571,4.25,121659.96235384,136.929107520625,4.919463328544657,-0.003690692945657048,4.51901945188736,0.10973805044258711,11.708985238437199,2.7760867010982793
2012-12-31,0.258775005035199,90.9085635916073,4.25,126199.08974557,137.212652262184,4.9215319286944,0.2068600149743638,4.509854205674624,-0.9165246212735845,11.745616016270606,3.663077783340718
2013-01-31,0.115417675695559,90.9324516250911,4.25,129381.14373206,139.220843976578,4.936061477901272,1.452954920687155,4.510116941049179,0.02627353745552341,11.7705179296583,2.490191338769421
2013-02-28,-0.0899999999999897,92.5412806585679,4.25,133398.58094958,139.692313609953,4.939442244061699,0.3380766160427484,4.5276548223561655,1.7537881306986414,11.80109677484771,3.057884518941023
2013-03-31,0.908826029924648,91.5638296601003,4.25,132895.80379549,140.50289174793,4.945228070397798,0.5785826336098587,4.517036320990999,-1.0618501365166289,11.79732067005305,-0.37761047946602844
2013-04-30,0.252386434513867,91.7066086349031,4.25,132915.12506444,140.16300659789,4.942806078141584,-0.24219922562140894,4.518594444658047,0.15581236670474397,11.797466046084555,0.014537603150444056
2013-05-31,0.193585595743532,93.0168006676868,4.25,132915.23133818,140.945792615766,4.9483753669249255,0.5569288783341619,4.532780129178305,1.418568452025859,11.797466845645157,7.995606026156565e-05
2013-06-30,0.261797703601153,96.0944508004635,4.25,132479.56750916,143.524738092231,4.966507411228702,1.813204430377624,4.565331570297171,3.2551441118865654,11.794183705039181,-0.32831406059763424
2013-07-31,0.548478702276045,96.2653040217274,4.25,134493.78616935,143.141670387105,4.963834841846281,-0.2672569382420775,4.567107963351426,0.17763930542553652,11.809273277472416,1.5089572433234721
2013-08-31,0.54290503863184,96.7409357464107,4.25,133073.96539439,144.36168867002,4.972321877337232,0.84870354909512,4.572036640145355,0.49286767939289433,11.798660383405362,-1.0612894067053347
2013-09-30,0.108780375955996,96.534858927129,4.25,131517.1955229,143.569144187173,4.966816760177161,-0.5505117160071293,4.569904175521705,-0.21324646236502431,11.786892886483733,-1.1767496921629927
2013-10-31,0.0382722950763035,97.1166830114299,4.25,132660.78009618,145.182901874133,4.977994339769161,1.1177579592000164,4.57591317322125,0.6008997699544771,11.795550623479716,0.8657736995983711
2013-11-30,-0.218243304450852,97.7674537599917,4.0,132996.41786576,147.221241795513,4.991936501559753,1.3942161790591712,4.582591738015841,0.6678564794591502,11.798077473501031,0.2526850021315141
2013-12-31,0.165817500674368,97.3617608666354,4.0,135555.39628432,145.966015714236,4.983373825532834,-0.8562676026918403,4.578433534656182,-0.41582033596592183,11.817135664420793,1.905819091976113
2014-01-31,0.316846515378193,97.975855729622,4.0,132063.50181163,145.063403185515,4.977170910197195,-0.6202915335639325,4.584721078210574,0.6287543554392094,11.79103816021988,-2.609750420091217
2014-02-28,0.60083869624388,97.6720402223053,4.0,132372.99562273,146.775450836488,4.9889038735618705,1.1732963364675442,4.5816153381764595,-0.3105740034114568,11.793378941128864,0.23407809089839304
2014-03-31,0.518558879929413,97.2437407984309,4.0,132344.85052643,145.81001242282,4.982304489526873,-0.6599384034997158,4.577220618457373,-0.43947197190865595,11.793166298900049,-0.021264222881534067
2014-04-30,0.393222043698289,96.9218171317132,4.0,132350.85564164,146.393851050839,4.986300599626285,0.3996110099411254,4.573904644552111,-0.33159739052619486,11.793211672625963,0.004537372591428834
2014-05-31,0.225030490782512,96.8101620389647,4.0,133882.60557386,145.456142971842,4.979874618300604,-0.6425981325680397,4.572751968513915,-0.11526760381963541,11.804718617145591,1.1506944519627638
2014-06-30,0.159177501068276,96.8954792250018,4.0,135600.82169087,144.094980905035,4.970472671760673,-0.9401946539931316,4.573632863783638,0.08808952697236805,11.817470714137256,1.275209699166524
2014-07-31,0.433312575620032,96.2002190418914,3.75,138143.5262341,145.887131294091,4.982833249404911,1.2360577644238369,4.566431634611806,-0.7201229171831969,11.836048468841708,1.8577754704452332
2014-08-31,-0.0856196342018747,96.8552365516544,3.75,138793.92201963,146.335649193581,4.985902950206077,0.30697008011655313,4.573217457071309,0.6785822459502988,11.84074553661212,0.4697067770411678
2014-09-30,0.160502508704002,97.8872522469425,3.5,136631.4035412,146.888629947313,4.989674680234083,0.3771730028006459,4.5838163290759475,1.059887200463816,11.825042093849484,-1.5703442762635689
2014-10-31,0.378858336021168,98.2603804312067,3.5,137941.99986565,148.317666345584,4.9993563677778,0.9681687543716677,4.587620898412294,0.38045693363466526,11.834588584963774,0.9546491114289068
2014-11-30,-0.149460647587778,97.9668010773712,3.5,138654.84783693,147.497318721597,4.993809997455985,-0.554637032181482,4.58462865676029,-0.29922416520040684,11.839743014997627,0.5154430033853075
2014-12-31,0.228891578078382,98.070259288043,3.5,145503.22236224,146.632069731315,4.9879265222226215,-0.5883475233363633,4.585684153308585,0.10554965482949541,11.887953512167966,4.821049717033965
2015-01-31,0.170295685735701,98.5421871782286,3.25,141933.7242309,147.756580366387,4.995566192461205,0.7639670238583918,4.590484752711066,0.48005994024808984,11.863115496862381,-2.483801530558516
2015-02-28,0.30346893023652,100.62729239808,3.25,140609.41233167,148.530397765917,5.000789636055205,0.5223443593999733,4.611423517075057,2.093876436399089,11.853741200155532,-0.9374296706848639
2015-03-31,0.764664131404038,98.8959612656073,3.25,138927.67463796,149.7342466296,5.008862033662884,0.8072397607678639,4.5940684012489,-1.7355115826156897,11.841708750350488,-1.2032449805044365
2015-04-30,0.390506491415774,100.017007795158,3.25,139137.78071525,152.471072114303,5.026974887000092,1.8112853337208357,4.605340249478056,1.1271848229156056,11.843219949337852,0.15111989873641818
2015-05-31,0.564365427803757,101.146472095423,3.25,138143.87990124,148.001598467745,4.997223074163527,-2.975181283656525,4.616569685056152,1.1229435578096414,11.83605102898113,-0.7168920356722452
2015-06-30,0.332341348473706,100.86449489172,3.25,138018.08204637,150.273069169179,5.012454100193065,1.523102602953852,4.613777981308147,-0.279170374800497,11.835139984877271,-0.09110441038586714
2015-07-31,0.450786388967827,100.351503091926,3.25,140803.65481401,151.302115642306,5.019278603791762,0.6824503598696907,4.6086790536247,-0.5098927683447663,11.855121679855056,1.9981694977785125
2015-08-31,0.377226121085694,99.78189988126,3.25,137167.18247532,150.176590820722,5.011811873792967,-0.7466729998795607,4.602986802953764,-0.5692250670935373,11.82895577087599,-2.61659089790669
2015-09-30,0.0275381794493309,98.2966531157509,3.5,137077.63808944,151.412928336185,5.020010729274344,0.8198855481377443,4.587989978920901,-1.4996824032863287,11.828302745678446,-0.06530251975433998
2015-10-31,0.142799384312569,99.5905326304143,3.5,139502.21892053,153.589302916454,5.034282175817419,1.4271446543075328,4.60106710616114,1.3077127240238795,11.845835786357412,1.7533040678966216
2015-11-30,0.344071735952856,101.023155833155,3.5,141316.88607007,152.919012481337,5.029908451060415,-0.43737247570048154,4.615349756238703,1.428265007756302,11.858760066628491,1.292428027107917
2015-12-31,0.445721499061671,101.145528879937,3.75,148398.93225415,155.572579637414,5.047112372805186,1.7203921744771478,4.616560359769127,0.12106035304242369,11.907659414636635,4.889934800814366
