Date,Inflation,Interest,GDP_Growth,Exchange_Rate_Change,Liquidity_Growth
2007-05-31,0.491871629879991,4.5,3.1171031725754084,0.4412522812518027,1.4508037064167922
2007-06-30,0.469692062317829,4.5,-0.9516380113665512,0.27523132665452366,6.076671422612456
2007-07-31,0.475545229813074,4.75,0.6366900260696973,0.5799768812403627,1.2664347123019226
2007-08-31,0.136907638047225,4.75,0.43834672990188395,-0.060474939364230096,0.1668855060739105
2007-09-30,0.612500624383494,5.0,0.32441162332492723,-0.13813850113404413,-0.19658729982143797
2007-10-31,0.314014669403244,5.0,1.1362454763171215,-2.520729468087346,4.894099961964038
2007-11-30,0.111007166747877,5.0,1.4984322518230009,0.7963988108608433,5.460121725731426
2007-12-31,0.453104937624353,5.0,0.8123874027403666,-0.6322287597035903,4.946298965268703
2008-01-31,0.222046237637442,5.25,0.7515178084389618,0.4547633162649056,5.825250147898586
2008-02-29,0.907018256710701,5.25,1.9691217135767047,-0.3150771904789629,11.061175620618258
2008-03-31,1.04185066180591,5.25,-0.05450702362423954,-2.626989665543622,5.348985684802088
2008-04-30,0.154220132610723,5.5,1.5554095511141952,-1.4182068120595304,4.080950999714439
2008-05-31,0.369491179954231,5.5,-0.8521049393706015,1.490436473916379,1.921739160862046
2008-06-30,0.769602394432851,5.75,1.7546250939493468,2.9028745415160095,1.4750947094611888
2008-07-31,0.555471918982357,6.0,0.04401676735898974,-1.1587605829602943,-0.8727495839506716
2008-08-31,0.590485120627808,6.25,-0.3388000493323773,-0.29435084546385326,0.8280907169357477
2008-09-30,0.567201348170299,6.5,0.9540933408283436,0.24937905567679053,-4.508902110539736
2008-10-31,0.613128730631335,6.5,-0.2761205853059501,-0.9369621288196406,-3.403941844699254
2008-11-30,0.309023518807206,6.5,0.0856837844982472,-1.7060373814564045,-1.738052382832933
2008-12-31,0.360223443699306,6.5,-1.0503383557569634,0.5364375678632349,1.3067069988929703
2009-01-31,0.105779087549192,6.5,0.9033610048068574,1.613294925479991,-3.3589631584890256
2009-02-28,-0.0747867011977923,6.25,-0.6022328478029415,1.8770696838740442,-1.0166497722773116
2009-03-31,0.360219096293319,6.0,-1.126029964720665,-2.686659078756559,-0.3200472253798381
2009-04-30,0.0190113387638141,5.0,0.8261477436257714,-1.416826704373353,-0.23087078590720012
2009-05-31,-0.0430059879071317,4.0,1.2915390547031613,-1.169763440976812,1.2999771702357776
2009-06-30,-0.339576397635527,3.0,-3.4685368288027263,1.2235694693993437,-0.1746407826562546
2009-07-31,0.186688283246876,2.0,1.473477484143082,0.9199067162596108,4.083885427234257
2009-08-31,-0.207404080346908,1.25,1.8249784867171215,-0.8903818097007132,-0.5979377751797799
2009-09-30,-0.0871865178354843,1.25,0.2861588069109189,-0.5720660595014415,-0.2095042448479134
2009-10-31,0.122626055714729,1.25,1.0421130864739503,-0.3393152193846838,4.167460334515738
2009-11-30,-0.112067511656828,1.25,0.956346906771266,1.1915390859105202,2.9013133599049112
2009-12-31,0.317106553518078,1.25,0.5552714771944522,-0.4470827990431303,3.489843481195898
2010-01-31,0.295916358843193,1.25,0.2356764967143654,-0.6422893876416147,1.0894116633043183
2010-02-28,0.322508087876127,1.25,1.0432286191899287,-0.8361512296437112,3.179419165635622
2010-03-31,0.280812098247149,1.25,1.311341187976467,-0.40604118240015197,3.6763213538989703
2010-04-30,0.0253574343372818,1.25,1.0429220152087026,0.39899426768306157,-0.7839350349433616
2010-05-31,0.237859799840972,1.5,0.8910980752308895,-1.4497843539853505,0.026447896987136232
2010-06-30,0.25084872902545,1.75,1.625644304634477,-1.0830283113871353,1.455401809013246
2010-07-31,0.363955387679499,2.0,-0.9826858340810318,0.515071040452586,4.813261147857517
2010-08-31,0.268515340301766,2.5,0.3359011636342224,-0.20374884445208963,5.668054254203625
2010-09-30,-0.0320081184717505,3.0,1.4906474638801903,0.8245493811252835,2.1194752857905286
2010-10-31,-0.141721635707217,3.0,0.7577834382226811,2.5182287832274497,0.9099415042532755
2010-11-30,0.0079054058141417,3.0,0.21231740014213685,0.7455054439834186,2.010687869608674
2010-12-31,0.178465894473198,3.0,-0.981163770216753,0.21883059536449423,4.945505432456265
2011-01-31,0.390436430112132,3.25,1.9996671630703844,-0.07137822330713917,-1.7591590610717134
2011-02-28,0.38232131500092,3.5,-0.030129309448678754,0.1363242371867024,1.3367910409304073
2011-03-31,0.70246827579307,3.75,0.8729424689009946,0.5116192229444927,0.6802933345795736
2011-04-30,0.680913006312609,4.0,1.2605440069095586,2.1042672235147997,-2.4036926703278283
2011-05-31,-0.023705939231349,4.25,-1.1810169514243185,-1.045710045576076,0.36998459147490337
2011-06-30,0.0991430632533504,4.25,-0.504571500662987,-0.03457360197405279,-0.32606181234235976
2011-07-31,0.792952335352793,4.25,2.0412169017062,-0.8068150822035491,4.804705848910906
2011-08-31,0.26581819673157,4.25,-0.008413574941279478,0.03761374404165352,0.18534866537116557
2011-09-30,0.334184450724357,4.25,0.3175644600077021,-1.4063160719174128,1.4125976268031692
2011-10-31,0.314850475426423,4.25,0.023383072177995956,-1.3419536895090012,0.3042353592402236
2011-11-30,0.431423021984299,4.25,0.868004214358642,-1.6587275153735703,1.5536605591595531
2011-12-31,0.270908693685631,4.25,2.6538336522858863,-1.2283428926046724,6.6768071901917025
2012-01-31,-0.101321658058542,4.25,-1.3714996087630382,1.135104732227532,0.6222133281774234
2012-02-29,0.32490889268749,4.25,0.004640148256918053,0.7948166472745655,2.1037731163831452
2012-03-31,0.766016269027565,4.25,1.8091143862193348,-1.3516312035963374,2.620470336697167
2012-04-30,0.531540157871349,4.25,-1.444681184802299,-1.1384619797472517,1.8144535826682073
2012-05-31,0.03926077503556,4.25,2.5936860182053323,-0.8452869501355487,1.7980351726567534
2012-06-30,-0.0366953058830012,4.25,0.3336349712507847,-1.0226385235215574,-1.1422571164411366
2012-07-31,0.0903588612568951,4.25,0.39587122678232944,-1.1906716591680855,1.1656423335127286
2012-08-31,0.508401059841231,4.25,0.5448647100624981,-0.48003032021757264,1.6955127785688973
2012-09-30,0.542706494983504,4.25,0.667821579590111,0.12261440103129573,1.95162463186076
2012-10-31,-0.163323292399981,4.25,-0.32190297404062207,0.10291849430963396,2.9599185295300146
2012-11-30,-0.137468673524668,4.25,-0.003690692945657048,0.10973805044258711,2.7760867010982793
2012-12-31,0.258775005035199,4.25,0.2068600149743638,-0.9165246212735845,3.663077783340718
2013-01-31,0.115417675695559,4.25,1.452954920687155,0.02627353745552341,2.490191338769421
2013-02-28,-0.0899999999999897,4.25,0.3380766160427484,1.7537881306986414,3.057884518941023
2013-03-31,0.908826029924648,4.25,0.5785826336098587,-1.0618501365166289,-0.37761047946602844
2013-04-30,0.252386434513867,4.25,-0.24219922562140894,0.15581236670474397,0.014537603150444056
2013-05-31,0.193585595743532,4.25,0.5569288783341619,1.418568452025859,7.995606026156565e-05
2013-06-30,0.261797703601153,4.25,1.813204430377624,3.2551441118865654,-0.32831406059763424
2013-07-31,0.548478702276045,4.25,-0.2672569382420775,0.17763930542553652,1.5089572433234721
2013-08-31,0.54290503863184,4.25,0.84870354909512,0.49286767939289433,-1.0612894067053347
2013-09-30,0.108780375955996,4.25,-0.5505117160071293,-0.21324646236502431,-1.1767496921629927
2013-10-31,0.0382722950763035,4.25,1.1177579592000164,0.6008997699544771,0.8657736995983711
2013-11-30,-0.218243304450852,4.0,1.3942161790591712,0.6678564794591502,0.2526850021315141
2013-12-31,0.165817500674368,4.0,-0.8562676026918403,-0.41582033596592183,1.905819091976113
2014-01-31,0.316846515378193,4.0,-0.6202915335639325,0.6287543554392094,-2.609750420091217
2014-02-28,0.60083869624388,4.0,1.1732963364675442,-0.3105740034114568,0.23407809089839304
2014-03-31,0.518558879929413,4.0,-0.6599384034997158,-0.43947197190865595,-0.021264222881534067
2014-04-30,0.393222043698289,4.0,0.3996110099411254,-0.33159739052619486,0.004537372591428834
2014-05-31,0.225030490782512,4.0,-0.6425981325680397,-0.11526760381963541,1.1506944519627638
2014-06-30,0.159177501068276,4.0,-0.9401946539931316,0.08808952697236805,1.275209699166524
2014-07-31,0.433312575620032,3.75,1.2360577644238369,-0.7201229171831969,1.8577754704452332
2014-08-31,-0.0856196342018747,3.75,0.30697008011655313,0.6785822459502988,0.4697067770411678
2014-09-30,0.160502508704002,3.5,0.3771730028006459,1.059887200463816,-1.5703442762635689
2014-10-31,0.378858336021168,3.5,0.9681687543716677,0.38045693363466526,0.9546491114289068
2014-11-30,-0.149460647587778,3.5,-0.554637032181482,-0.29922416520040684,0.5154430033853075
2014-12-31,0.228891578078382,3.5,-0.5883475233363633,0.10554965482949541,4.821049717033965
2015-01-31,0.170295685735701,3.25,0.7639670238583918,0.48005994024808984,-2.483801530558516
2015-02-28,0.30346893023652,3.25,0.5223443593999733,2.093876436399089,-0.9374296706848639
2015-03-31,0.764664131404038,3.25,0.8072397607678639,-1.7355115826156897,-1.2032449805044365
2015-04-30,0.390506491415774,3.25,1.8112853337208357,1.1271848229156056,0.15111989873641818
2015-05-31,0.564365427803757,3.25,-2.975181283656525,1.1229435578096414,-0.7168920356722452
2015-06-30,0.332341348473706,3.25,1.523102602953852,-0.279170374800497,-0.09110441038586714
2015-07-31,0.450786388967827,3.25,0.6824503598696907,-0.5098927683447663,1.9981694977785125
2015-08-31,0.377226121085694,3.25,-0.7466729998795607,-0.5692250670935373,-2.61659089790669
2015-09-30,0.0275381794493309,3.5,0.8198855481377443,-1.4996824032863287,-0.06530251975433998
2015-10-31,0.142799384312569,3.5,1.4271446543075328,1.3077127240238795,1.7533040678966216
2015-11-30,0.344071735952856,3.5,-0.43737247570048154,1.428265007756302,1.292428027107917
2015-12-31,0.445721499061671,3.75,1.7203921744771478,0.12106035304242369,4.889934800814366
2016-01-31,0.37252021115541,4.0,-1.4280511312424693,0.052913166814239077,-2.005152691057077
2016-02-29,0.174091242706681,4.25,1.3091518082319453,3.133006548560058,0.40792050196305496
2016-03-31,0.598118099213,4.25,1.259166840071746,-2.1431649970613975,-1.031984881997694
2016-04-30,0.0114065609758854,4.25,-1.5703497228287233,-1.8242883616398586,1.8317140917318397
2016-05-31,0.209563738332199,4.25,-0.4049764162640912,0.3205848926888244,1.3863283659921066
2016-06-30,0.139508528737671,4.25,0.9940638412095915,-0.8974190391960235,0.3745415823312115
2016-07-31,0.081747041914584,4.25,1.3017381054967636,-0.8769571215244021,6.046940951205215
2016-08-31,0.358285853821853,4.25,0.18872746308007393,1.3769934535458717,1.2922506928862987
2016-09-30,0.206464092392192,4.25,-0.11214587790604469,1.2854848995303314,0.27705005107669933
2016-10-31,0.413354520523768,4.25,-0.6637282988665838,-0.9449155974659007,-0.8487245574194446
2016-11-30,0.290064059118052,4.25,0.8737510187639685,-1.3095715179184175,1.228337273518676
2016-12-31,0.33419524609934,4.25,1.3736272364798907,-1.5297436581787949,1.9014877222785387
2017-01-31,0.237843060107308,4.25,-0.315719869697606,-0.7894320712014569,-0.07057281120310677
2017-02-28,0.323171371975582,4.25,-0.29123588764257136,-1.8558962069487706,-0.12098861439291397
2017-03-31,1.30455818519093,4.25,-1.5196207445167254,-1.3269722091526326,0.27196853668307597
2017-04-30,-0.258053478882145,4.25,0.937777072777557,0.38045448131613924,-0.35169188398747053
2017-05-31,-0.423337988013419,4.0,0.649358857666904,1.36887431705075,1.3186909086941867
2017-06-30,-0.159198769026384,4.0,1.5628241932204467,0.7025229248535325,0.833634958549645
2017-07-31,0.198285823750627,3.75,-0.6082151833676441,0.06422544196178492,0.8503528416659023
2017-08-31,0.672225629676554,3.75,0.8279906780503943,0.6733073106159893,1.4852181753585825
2017-09-30,-0.0157699757397503,3.5,0.6308782471549534,1.4514131464647306,3.3478227888373624
2017-10-31,-0.469245219484567,3.5,-0.9452845104482854,-0.19872648402232684,0.6883372763505591
2017-11-30,-0.197237337488294,3.25,-0.3496957990694938,-0.2620419282258979,1.3248607569545712
2017-12-31,0.156851858043552,3.25,1.257022690221099,0.5385190684971342,2.6695904122981062
2018-01-31,0.127417107488591,3.0,0.6989781736669975,1.3614884017696838,1.145552092873281
2018-02-28,0.250220520720826,3.0,-0.3379456804868397,2.3490935639082444,-0.011133717807254584
2018-03-31,0.487124356837782,2.75,1.189958341160402,-0.9900893197508864,-0.9659515561214249
2018-04-30,-0.137073083858309,2.75,1.8157152084614658,-0.42539328150201783,-0.8428505595588831
2018-05-31,0.0184551804113629,2.75,0.5579838967497253,-0.4279027725156759,-0.11155775266527002
2018-06-30,0.334058214668909,2.75,-2.2563131234186073,-1.4413162023764414,0.7316749884296314
2018-07-31,0.382785985925354,2.75,-0.988910467905324,-1.7128725858783334,1.8606361836010166
2018-08-31,0.131767259402052,2.75,0.941199260162584,-0.48121845354662796,1.3421725428804265
2018-09-30,0.191681610790045,2.75,0.9958746404642227,0.3390702712599669,0.04935441442448507
2018-10-31,0.0816835303769421,2.75,0.31284216884568394,0.32303523447723137,0.37978202272750394
2018-11-30,0.122438003210824,2.75,0.559568263802479,0.4894780706186097,1.9291252849850338
2018-12-31,0.181777270585084,2.75,0.6394338825581158,-0.2784949372168555,3.005266777385174
2019-01-31,0.0653322898985492,2.75,-1.7251210040757137,0.5856811624506797,-0.12430899217275027
2019-02-28,0.126761453780625,2.75,0.10008131466623382,0.14279945940325334,-0.1854436564450168
2019-03-31,0.727552259105356,2.75,1.7315718699443927,-1.1612695342703816,0.9823392524301866
2019-04-30,0.200080537447719,2.75,0.3326549265954881,-0.09329522302916615,-0.8489785251535764
2019-05-31,0.14761382269664,2.75,0.06854324017124824,-0.5545742716847712,0.5467573197947218
2019-06-30,-0.0862718704256484,2.75,-0.04748937493026517,0.1533250720278545,0.2183889384172133
2019-07-31,0.203336703292959,2.75,-0.09002676315379432,-0.6520420603843391,2.3252159637797476
2019-08-31,0.0609772736582818,2.5,0.9257341884339354,0.9413292519370842,1.377074549324142
2019-09-30,0.0063829985801787,2.5,-0.7177492633384297,-0.8111614440347914,-0.5615299104045235
2019-10-31,0.110725430948253,2.5,0.6975692099648434,0.8536646037963891,0.859200474086208
2019-11-30,0.108910232526761,2.25,0.4712732065249803,0.5614856219853692,2.2416472339475746
2019-12-31,0.214521161156722,2.25,-0.9808371173095409,-0.3813528162665669,1.843255915543196
2020-01-31,0.0538080667322616,2.25,0.7282339404829585,0.4286758181058836,2.451927359583017
2020-02-29,0.142172034360178,2.25,-0.11975923768492436,0.9896989438319181,0.18633329263977316
2020-03-31,0.645999987966259,1.25,-20.648469400014147,0.09876215624879947,1.5753335292204795
2020-04-30,0.104582684852522,0.25,-29.740942282007765,-4.637810468863091,4.5703176876774165
2020-05-31,0.204153570879042,0.25,10.628121567201543,0.039861464444523875,9.878613236311473
2020-06-30,-0.266096854987984,0.25,18.689848664959552,3.2323464606521135,2.683886055968543
2020-07-31,0.462688397344215,0.25,8.654468725373388,1.6749921115865263,4.546568403883278
2020-08-31,-0.110238965197723,0.25,2.581329055573711,2.9242751513771204,0.7803383319453516
2020-09-30,0.136353971354613,0.25,2.50574911750574,0.7466760553330509,0.10227461517651193
2020-10-31,0.0167755516523417,0.25,4.059378264186453,1.6832646256728978,0.42515086525991563
2020-11-30,0.520479581391504,0.25,1.043345990495581,0.7075085314625973,0.5815623179941554
2020-12-31,0.0487327395330378,0.25,2.4816681375777527,1.5676215794582227,4.194801495899725
2021-01-31,0.742901704166242,0.25,-0.5810727085081346,0.8987829909728795,0.5601068525338704
2021-02-28,-0.125265562868538,0.25,-2.1847906237150383,0.9874832873568273,-0.09018071894661972
2021-03-31,0.839468767410369,0.25,-0.03960273502059408,0.04369798928651747,-0.5073361911692942
2021-04-30,-0.104691802721501,0.25,-0.5408831285275362,0.14480726414953793,-3.2663857465903945
2021-05-31,0.266557522263624,0.25,2.7853288673163057,3.151755707177628,-1.6457844246200892
2021-06-30,0.51967163414861,0.25,0.3356104569411933,3.160685264144192,0.3195753124764167
2021-07-31,1.00753906510749,0.25,0.43390838617192173,-0.9266632250566786,3.576297758801772
2021-08-31,0.98493531236659,0.5,0.8935351825775761,2.6092578222551843,-0.7732704381687938
2021-09-30,0.40042251687241,1.0,0.5921680521280059,0.4246408546671354,-0.8370869354878963
2021-10-31,0.58366506925955,1.5,-0.363702622700135,-2.3994364151208813,-2.1012700389675842
2021-11-30,0.358183580426998,2.0,-0.26931967012053804,0.02423339693686799,-0.7579090880430073
2021-12-31,0.782835268325123,2.5,0.595403546179174,-0.6652262265027353,1.4440024197861945
2022-01-31,0.0372679999999974,3.0,0.5225167281134091,-2.823311326037814,-1.145584840978664
2022-02-28,0.311455926605271,3.5,-0.16977555272124079,-1.8578378550542674,-1.50089934784301
2022-03-31,1.48265988924236,4.0,-0.7843614249752662,-2.3668971916336545,-0.3592464575309151
2022-04-30,0.961893177341858,4.5,-0.15961658103247345,-1.1985675084842384,-1.2358812228198346
2022-05-31,0.384024966018986,5.0,0.7002199251364694,-2.3306442794702065,-0.6194901217924098
2022-06-30,1.19062710636316,5.5,1.7241288038200686,-1.011288969326074,-0.25689773027526286
2022-07-31,0.940891085039107,6.0,-0.8872078461195088,1.6833312262336086,3.0110318340966558
2022-08-31,0.666542107665968,6.5,-0.18259133999407595,-1.2759928990234926,0.9139567456111664
2022-09-30,0.522557852684368,6.75,1.1692474577074563,-1.913763547367342,1.9901121150637024
2022-10-31,0.347652348101841,7.0,-0.050070419406633704,0.20679003168808663,-1.024007340650357
2022-11-30,0.517639656505263,7.25,-0.49382943634403986,-2.0679219410329353,-1.5044148815308134
2022-12-31,0.793924170395989,7.5,0.2804746192323293,-0.06456810977519822,2.139076918875382
2023-01-31,0.226446521871514,7.75,-1.9659109729164292,2.40510825489757,0.6470750682154858
2023-02-28,0.29452251053137,7.75,0.3815960175616695,-0.3452976827986731,-1.0582943841589199
2023-03-31,1.25348677152025,7.75,0.4300832369833252,-3.2693059475021435,-1.0782685116293322
2023-04-30,0.556251880069387,7.75,-0.15911853325096814,0.07039971201256989,-1.7476301152981932
2023-05-31,0.31786146413237,7.75,-1.4144369033329163,-3.056890552495606,-0.11032401336912301
2023-06-30,-0.152769746155551,7.75,2.3732152715807864,-1.3903501885232927,0.0628808892024324
2023-07-31,0.391066276983018,7.75,-1.6011499557497366,-1.0025031640219062,2.0122089349641215
2023-08-31,0.376132603479856,7.75,0.9735495655967874,1.5135020910659769,-0.14950768687231886
2023-09-30,0.0164026333286269,7.5,0.5362750059237698,0.2078291106754726,0.053783601252277435
2023-10-31,-0.322447443370826,7.25,-0.2914737717770066,2.634791444018969,-0.17031414700916514
2023-11-30,-0.163060842314584,7.0,1.0281311062128928,-1.0419174625912575,1.0863657473104027
2023-12-31,0.405777961086682,6.75,-0.8965196575322132,-0.11619980688557519,2.983535132997872
2024-01-31,0.0192113272793558,6.5,0.47633152733066453,0.18198191724874135,0.10648471016505567
2024-02-29,0.557510800936321,6.25,-0.0431279791829553,1.8898995793413143,-0.27664737339154755
2024-03-31,1.00938516188575,6.25,0.9008708648175379,-4.23366307336428,0.18629166946873
2024-04-30,-0.0516715997229469,6.0,1.0708290719571245,-0.3306887719647378,-0.6138126418667511
2024-05-31,-0.0907064485030323,5.75,0.9213975681372055,0.9199465091384695,2.261245290054603
2024-06-30,0.121741927959431,5.75,-2.0921389153973458,0.6043154184278698,3.6874332611793292
2024-07-31,0.236268738691571,5.75,1.6462087963147631,-0.4052786073731163,2.2579626360728966
2024-08-31,0.284170528141876,5.5,1.1032054616180176,0.3740766213003788,1.9666086310234476
2024-09-30,-0.237560474773851,5.25,-0.455120996513525,1.574886954575927,0.4283526660332271
2024-10-31,-0.0931035230159262,5.25,0.11991083398044111,-0.9184214387475187,1.1483430883510337
2024-11-30,0.0941530377317251,5.0,1.794188036891864,-1.1978237865066355,-0.32404878781662205
2024-12-31,0.105667996950954,5.0,-0.8173306019902071,-2.1621590933860624,2.1230006853553363
2025-01-31,-0.0933179134509413,4.75,0.15195509884655678,0.18310445523983532,-0.37835891164519353
2025-02-28,0.188012094871704,4.75,0.28781591484117186,-0.6320946274825268,-0.5907939793750927
2025-03-31,0.810159321766145,4.75,-0.5424924530073483,-1.21188773800176,-0.46231685935360645
2025-04-30,0.31806633832046,4.75,0.8594727387132295,1.5071349504108156,-1.4807661374923953
2025-05-31,-0.0564746187563057,4.5,0.49436756539202875,0.10506008384618681,3.0547830495809336
2025-06-30,0.128679643778829,4.5,-0.3270581316231258,-0.9003178990968586,-1.2451604188978393
2025-07-31,0.231431002364371,4.5,1.131684645649056,-1.0186391433295583,2.8802496024379565
2025-08-31,-0.29025398690341,4.5,0.45333254451067617,-0.22659608942801057,-0.002554330935211624
2025-09-30,0.0111517897177685,4.25,0.40056412269038333,-0.5405705690097129,0.09390032466782827
2025-10-31,-0.0996274056654658,4.25,0.08383115238244088,-2.4366265168063173,0.9276461436911632
2025-11-30,0.110781919406383,4.25,-0.5795580270106626,-1.485716005369131,2.9538390338565534
2025-12-31,0.244108583947482,4.25,1.3061178055345124,0.16703922282301775,5.076446340590479
